tmpf_c,dwpf_c,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,airport,hour,low_visibility,LATITUDE,LONGITUDE,ELEVATION,hour_of_day,day,month,wx_+SHRA,wx_+TSRA,wx_-SHRA,wx_-TSRA,"wx_-TSRA,fog","wx_-TSRA,haze",wx_BLDU,wx_Heavy DZ,wx_Heavy RA,wx_In the vicinity RA,wx_In the vicinity SH,wx_In the vicinity TS,wx_Light DZ,wx_Light RA,wx_Light TS,wx_MIFG,"wx_MIFG,fog",wx_Moderate BR,wx_Moderate DS,wx_Moderate DU,wx_Moderate DZ,wx_Moderate FG,wx_Moderate FU,wx_Moderate HZ,wx_Moderate RA,wx_Moderate TS,wx_NoWX,"wx_NoWX,fog","wx_NoWX,gusty","wx_NoWX,haze",wx_SHRA,"wx_SHRA,haze,tempo,gusty",wx_TSRA,temp_diff,turbulence
18,15,82,120,9,1016,1,9,4,1,1,1,1000,999,999,999,2,20,1,17.2333333,78.4166666,617,20,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,120,10,1016,1,10,4,1,1,1,1000,999,999,999,2,21,1,17.2333333,78.4166666,617,21,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,120,8,1016,1,8,4,1,1,1,1000,999,999,999,2,21,1,17.2333333,78.4166666,617,21,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,120,8,1016,1,8,4,1,1,1,1000,999,999,999,2,22,1,17.2333333,78.4166666,617,22,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,16,88,120,8,1016,1,8,4,1,1,1,800,999,999,999,2,22,1,17.2333333,78.4166666,617,22,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,16,88,120,6,1016,1,6,4,1,1,1,800,999,999,999,2,23,1,17.2333333,78.4166666,617,23,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,16,88,120,7,1016,1,7,4,1,1,1,800,999,999,999,2,23,1,17.2333333,78.4166666,617,23,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
17,16,93,120,6,1016,1,6,4,1,1,1,800,999,999,999,2,0,1,17.2333333,78.4166666,617,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,120,6,1017,1,6,4,1,1,1,800,999,999,999,2,0,1,17.2333333,78.4166666,617,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,130,6,1017,0,6,0,1,1,1,800,999,999,999,2,1,1,17.2333333,78.4166666,617,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,130,6,1017,0,6,0,1,1,1,600,999,999,999,2,1,1,17.2333333,78.4166666,617,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,120,8,1018,0,8,0,1,1,1,600,999,999,999,2,2,1,17.2333333,78.4166666,617,2,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
18,16,88,120,10,1018,0,10,0,1,1,1,600,999,999,999,2,2,1,17.2333333,78.4166666,617,2,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
19,17,88,120,10,1019,1,10,0,1,1,1,600,999,999,999,2,3,1,17.2333333,78.4166666,617,3,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
20,18,88,140,8,1019,1,8,4,1,1,1,800,999,999,999,2,3,1,17.2333333,78.4166666,617,3,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
22,20,88,130,7,1019,1,7,4,1,1,1,800,999,999,999,2,4,1,17.2333333,78.4166666,617,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
23,20,83,130,8,1019,1,8,2,1,1,1,800,999,999,999,2,4,1,17.2333333,78.4166666,617,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
24,18,69,150,8,1019,2,8,2,1,1,1,800,999,999,999,2,5,0,17.2333333,78.4166666,617,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0
24,18,69,130,8,1018,2,8,2,1,1,1,800,999,999,999,2,5,0,17.2333333,78.4166666,617,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0
24,18,69,130,7,1018,2,7,2,1,1,1,1000,999,999,999,2,6,0,17.2333333,78.4166666,617,6,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
25,18,65,130,6,1017,2,6,2,1,1,1,1000,999,999,999,2,6,0,17.2333333,78.4166666,617,6,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
26,17,57,160,6,1017,2,6,2,1,1,1,1000,999,999,999,2,7,0,17.2333333,78.4166666,617,7,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
26,17,57,110,7,1016,2,7,2,1,1,1,1000,999,999,999,2,7,0,17.2333333,78.4166666,617,7,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
27,17,54,100,6,1015,2,6,2,1,1,1,1000,999,999,999,2,8,0,17.2333333,78.4166666,617,8,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
27,17,54,90,6,1015,2,6,2,1,1,1,2000,999,999,999,2,8,0,17.2333333,78.4166666,617,8,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
27,17,54,90,6,1014,2,6,2,1,1,1,2000,999,999,999,2,9,0,17.2333333,78.4166666,617,9,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
27,15,47,80,8,1014,2,8,2,1,1,1,2000,999,999,999,2,9,0,17.2333333,78.4166666,617,9,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
27,15,47,80,8,1014,2,8,2,1,1,1,2000,999,999,999,2,10,0,17.2333333,78.4166666,617,10,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
26,15,50,100,8,1014,2,8,2,1,1,1,2000,999,999,999,2,10,0,17.2333333,78.4166666,617,10,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
26,15,50,100,8,1014,2,8,2,1,1,1,2000,999,999,999,2,11,0,17.2333333,78.4166666,617,11,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
26,16,54,100,9,1014,2,9,2,1,1,1,2000,999,999,999,2,11,0,17.2333333,78.4166666,617,11,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
25,15,53,100,9,1014,2,9,2,1,1,1,2000,999,999,999,2,12,0,17.2333333,78.4166666,617,12,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
24,15,57,110,6,1015,2,6,2,1,1,1,2000,999,999,999,2,12,0,17.2333333,78.4166666,617,12,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
23,15,60,120,6,1015,2,6,2,1,1,1,2000,999,999,999,2,13,0,17.2333333,78.4166666,617,13,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
22,15,64,110,6,1015,2,6,2,1,1,1,2000,999,999,999,2,13,0,17.2333333,78.4166666,617,13,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
22,15,64,110,6,1016,2,6,2,1,1,1,2000,999,999,999,2,14,0,17.2333333,78.4166666,617,14,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
21,15,68,100,6,1016,2,6,2,1,1,1,2000,999,999,999,2,14,0,17.2333333,78.4166666,617,14,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
20,15,72,100,6,1016,2,6,2,1,1,1,2000,999,999,999,2,15,0,17.2333333,78.4166666,617,15,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
20,15,72,90,6,1016,2,6,2,1,1,1,2000,999,999,999,2,15,0,17.2333333,78.4166666,617,15,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
20,15,72,110,6,1016,2,6,2,1,1,1,2000,999,999,999,2,16,0,17.2333333,78.4166666,617,16,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
20,15,72,110,6,1016,2,6,2,1,1,1,2000,999,999,999,2,16,0,17.2333333,78.4166666,617,16,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
19,15,77,110,5,1017,2,5,2,1,1,1,2000,999,999,999,2,17,0,17.2333333,78.4166666,617,17,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
19,14,72,120,5,1017,1,5,2,1,1,1,1000,999,999,999,2,18,1,17.2333333,78.4166666,617,18,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
18,14,77,120,5,1017,1,5,2,1,1,1,1000,999,999,999,2,18,1,17.2333333,78.4166666,617,18,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
18,14,77,130,5,1017,1,5,2,1,1,1,1000,999,999,999,2,19,1,17.2333333,78.4166666,617,19,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
18,14,77,120,4,1017,1,4,2,1,1,1,1000,999,999,999,2,19,1,17.2333333,78.4166666,617,19,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
17,15,88,110,4,1017,1,4,2,1,1,1,1000,999,999,999,2,20,1,17.2333333,78.4166666,617,20,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,15,82,120,4,1016,1,4,2,1,1,1,1000,999,999,999,2,20,1,17.2333333,78.4166666,617,20,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,110,6,1016,1,6,4,1,1,1,800,999,999,999,2,21,1,17.2333333,78.4166666,617,21,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,120,5,1015,1,5,4,1,1,1,800,999,999,999,2,21,1,17.2333333,78.4166666,617,21,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,15,82,120,5,1015,1,5,4,1,1,1,800,999,999,999,2,22,1,17.2333333,78.4166666,617,22,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
18,16,88,100,5,1016,1,5,4,1,1,1,800,999,999,999,2,22,1,17.2333333,78.4166666,617,22,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,16,88,110,5,1016,1,5,4,1,1,1,800,999,999,999,2,23,1,17.2333333,78.4166666,617,23,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,16,88,100,5,1017,1,5,4,1,1,1,800,999,999,999,2,23,1,17.2333333,78.4166666,617,23,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
18,16,88,100,5,1017,1,5,4,1,1,1,800,999,999,999,2,0,1,17.2333333,78.4166666,617,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
17,16,93,90,5,1017,1,5,4,1,1,1,800,999,999,999,2,0,1,17.2333333,78.4166666,617,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,100,6,1017,0,6,4,1,1,1,800,999,999,999,2,1,1,17.2333333,78.4166666,617,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
17,16,93,110,6,1018,0,6,4,1,1,1,800,999,999,999,2,1,1,17.2333333,78.4166666,617,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
18,16,88,110,6,1018,0,6,4,1,1,1,800,999,999,999,2,2,1,17.2333333,78.4166666,617,2,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
19,17,88,120,9,1018,0,9,4,1,1,1,800,999,999,999,2,2,1,17.2333333,78.4166666,617,2,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
19,18,93,120,7,1018,0,7,4,1,1,1,800,999,999,999,2,3,1,17.2333333,78.4166666,617,3,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0
21,19,88,120,10,1019,0,10,4,1,1,1,1000,999,999,999,2,3,1,17.2333333,78.4166666,617,3,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
21,19,88,100,10,1019,1,10,4,4,1,1,1000,1500,999,999,2,4,1,17.2333333,78.4166666,617,4,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
22,19,83,100,10,1020,1,10,4,4,1,1,1000,1500,999,999,2,4,1,17.2333333,78.4166666,617,4,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0
23,19,78,100,10,1019,1,10,4,2,1,1,1000,1500,999,999,2,5,1,17.2333333,78.4166666,617,5,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0
