valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,airport,hour,low_visibility,valid_hour
2024-08-19 19:00:00,75.2,73.4,94.14,-1.0,4.0,1010.0,1.86,4.0,SCT,BKN,OVC,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,19,True,2024-08-19 19:00:00
2024-08-19 19:30:00,75.2,73.4,94.14,-1.0,4.0,1010.0,1.24,4.0,SCT,SCT,OVC,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,19,True,2024-08-19 19:00:00
2024-08-19 20:00:00,75.2,73.4,94.14,-1.0,4.0,1009.0,1.24,4.0,SCT,SCT,OVC,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,20,True,2024-08-19 20:00:00
2024-08-19 20:30:00,75.2,73.4,94.14,-1.0,4.0,1009.0,1.24,4.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,20,True,2024-08-19 20:00:00
2024-08-19 21:00:00,75.2,73.4,94.14,-1.0,3.0,1009.0,1.24,3.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,21,True,2024-08-19 21:00:00
2024-08-19 21:30:00,75.2,73.4,94.14,-1.0,3.0,1009.0,1.24,3.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,21,True,2024-08-19 21:00:00
2024-08-19 22:00:00,75.2,73.4,94.14,-1.0,3.0,1009.0,0.75,3.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,22,True,2024-08-19 22:00:00
2024-08-19 22:30:00,75.2,73.4,94.14,-1.0,3.0,1009.0,0.75,3.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,22,True,2024-08-19 22:00:00
2024-08-19 23:00:00,75.2,73.4,94.14,270.0,6.0,1009.0,0.75,6.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,23,True,2024-08-19 23:00:00
2024-08-19 23:30:00,73.4,71.6,94.1,280.0,11.0,1009.0,0.75,11.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,23,True,2024-08-19 23:00:00
2024-08-20 00:00:00,71.6,69.8,94.06,320.0,12.0,1009.0,0.93,12.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,0,True,2024-08-20 00:00:00
2024-08-20 00:30:00,71.6,69.8,94.06,320.0,5.0,1010.0,0.93,5.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,0,True,2024-08-20 00:00:00
2024-08-20 01:00:00,71.6,69.8,94.06,290.0,5.0,1010.0,0.93,5.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,1,True,2024-08-20 01:00:00
2024-08-20 01:30:00,71.6,69.8,94.06,-1.0,4.0,1010.0,1.24,4.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,RA,VOHS,1,True,2024-08-20 01:00:00
2024-08-20 02:00:00,71.6,69.8,94.06,-1.0,4.0,1011.0,1.24,4.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,2,True,2024-08-20 02:00:00
2024-08-20 02:30:00,73.4,69.8,88.51,-1.0,3.0,1011.0,1.24,3.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,2,True,2024-08-20 02:00:00
2024-08-20 03:00:00,73.4,69.8,88.51,-1.0,4.0,1012.0,1.86,4.0,BKN,BKN,FEW,OVC,800.0,1500.0,3000.0,8000.0,-DZ,VOHS,3,True,2024-08-20 03:00:00
2024-08-20 03:30:00,71.6,69.8,94.06,220.0,6.0,1011.0,1.86,6.0,BKN,BKN,OVC,CLR,800.0,1500.0,8000.0,0.0,-DZ,VOHS,3,True,2024-08-20 03:00:00
2024-08-20 04:00:00,71.6,69.8,94.06,230.0,6.0,1011.0,1.86,6.0,BKN,BKN,OVC,CLR,800.0,1500.0,8000.0,0.0,-DZ,VOHS,4,True,2024-08-20 04:00:00
2024-08-20 04:30:00,71.6,69.8,94.06,280.0,6.0,1010.0,3.11,6.0,SCT,SCT,OVC,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,4,False,2024-08-20 04:00:00
2024-08-20 05:00:00,73.4,69.8,88.51,280.0,6.0,1010.0,3.11,6.0,SCT,SCT,OVC,CLR,1000.0,1500.0,8000.0,0.0,HZ,VOHS,5,False,2024-08-20 05:00:00
2024-08-20 05:30:00,75.2,69.8,83.32,280.0,6.0,1009.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,HZ,VOHS,5,False,2024-08-20 05:00:00
2024-08-20 06:30:00,78.8,71.6,78.62,280.0,6.0,1009.0,3.73,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,NoWX,VOHS,6,False,2024-08-20 06:00:00
2024-08-20 07:30:00,84.2,71.6,65.95,-1.0,4.0,1008.0,3.73,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,NoWX,VOHS,7,False,2024-08-20 07:00:00
2024-08-20 08:00:00,86.0,71.6,62.25,-1.0,4.0,1008.0,3.73,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,NoWX,VOHS,8,False,2024-08-20 08:00:00
2024-08-20 08:30:00,86.0,71.6,62.25,-1.0,5.0,1008.0,3.73,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,NoWX,VOHS,8,False,2024-08-20 08:00:00
2024-08-20 09:00:00,86.0,71.6,62.25,130.0,6.0,1008.0,3.73,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,NoWX,VOHS,9,False,2024-08-20 09:00:00
2024-08-20 09:30:00,86.0,71.6,62.25,130.0,6.0,1008.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,9,False,2024-08-20 09:00:00
2024-08-20 10:00:00,86.0,71.6,62.25,130.0,6.0,1007.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,10,False,2024-08-20 10:00:00
2024-08-20 10:30:00,86.0,71.6,62.25,130.0,6.0,1007.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,10,False,2024-08-20 10:00:00
2024-08-20 11:00:00,84.2,71.6,65.95,130.0,6.0,1007.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,11,False,2024-08-20 11:00:00
2024-08-20 11:30:00,82.4,71.6,69.9,120.0,6.0,1007.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,11,False,2024-08-20 11:00:00
2024-08-20 12:00:00,82.4,71.6,69.9,120.0,6.0,1007.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,NoWX,VOHS,12,False,2024-08-20 12:00:00
2024-08-20 12:30:00,80.6,71.6,74.11,120.0,6.0,1007.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,12,False,2024-08-20 12:00:00
2024-08-20 13:00:00,78.8,71.6,78.62,120.0,6.0,1007.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,13,False,2024-08-20 13:00:00
2024-08-20 13:30:00,78.8,71.6,78.62,120.0,6.0,1008.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,13,False,2024-08-20 13:00:00
2024-08-20 14:00:00,78.8,71.6,78.62,120.0,6.0,1009.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,14,False,2024-08-20 14:00:00
2024-08-20 14:30:00,77.0,71.6,83.44,200.0,7.0,1010.0,3.11,7.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,14,False,2024-08-20 14:00:00
2024-08-20 15:00:00,77.0,71.6,83.44,200.0,7.0,1010.0,3.11,7.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,HZ,VOHS,15,False,2024-08-20 15:00:00
2024-08-20 15:30:00,77.0,71.6,83.44,200.0,7.0,1011.0,3.11,7.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,-DZ,VOHS,15,False,2024-08-20 15:00:00
2024-08-20 16:00:00,75.2,73.4,94.14,-1.0,4.0,1010.0,3.11,4.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,-DZ,VOHS,16,False,2024-08-20 16:00:00
2024-08-20 16:30:00,75.2,73.4,94.14,-1.0,4.0,1011.0,3.11,4.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,-DZ,VOHS,16,False,2024-08-20 16:00:00
2024-08-20 17:00:00,77.0,73.4,88.67,-1.0,4.0,1011.0,3.11,4.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,17,False,2024-08-20 17:00:00
2024-08-20 17:30:00,77.0,73.4,88.67,-1.0,4.0,1011.0,3.11,4.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,17,False,2024-08-20 17:00:00
2024-08-20 18:00:00,77.0,73.4,88.67,-1.0,4.0,1012.0,3.11,4.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,18,False,2024-08-20 18:00:00
2024-08-20 18:30:00,77.0,73.4,88.67,-1.0,4.0,1011.0,3.11,4.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,18,False,2024-08-20 18:00:00
2024-08-20 19:00:00,77.0,73.4,88.67,80.0,5.0,1011.0,3.11,5.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,19,False,2024-08-20 19:00:00
2024-08-20 19:30:00,77.0,73.4,88.67,100.0,5.0,1010.0,3.11,5.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,19,False,2024-08-20 19:00:00
2024-08-20 20:00:00,75.2,73.4,94.14,100.0,5.0,1010.0,3.11,5.0,FEW,SCT,BKN,CLR,1500.0,2500.0,8000.0,0.0,HZ,VOHS,20,False,2024-08-20 20:00:00
2024-08-20 20:30:00,75.2,73.4,94.14,110.0,3.0,1010.0,2.49,3.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,20,False,2024-08-20 20:00:00
2024-08-20 21:00:00,75.2,73.4,94.14,120.0,4.0,1010.0,2.49,4.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,21,False,2024-08-20 21:00:00
2024-08-20 22:00:00,75.2,73.4,94.14,100.0,5.0,1010.0,2.49,5.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,22,False,2024-08-20 22:00:00
2024-08-20 23:00:00,75.2,73.4,94.14,120.0,7.0,1009.0,2.49,7.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,23,False,2024-08-20 23:00:00
2024-08-20 23:30:00,75.2,73.4,94.14,120.0,7.0,1010.0,2.49,7.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,23,False,2024-08-20 23:00:00
2024-08-21 00:00:00,75.2,73.4,94.14,120.0,7.0,1010.0,2.49,7.0,FEW,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,HZ,VOHS,0,False,2024-08-21 00:00:00
2024-08-21 01:00:00,75.2,73.4,94.14,120.0,6.0,1011.0,2.49,6.0,SCT,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,BR,VOHS,1,False,2024-08-21 01:00:00
2024-08-21 01:30:00,75.2,73.4,94.14,120.0,6.0,1011.0,2.49,6.0,SCT,SCT,BKN,CLR,1000.0,2000.0,8000.0,0.0,BR,VOHS,1,False,2024-08-21 01:00:00
2024-08-21 02:00:00,77.0,73.4,88.67,120.0,6.0,1011.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,HZ,VOHS,2,False,2024-08-21 02:00:00
2024-08-21 02:30:00,78.8,73.4,83.55,120.0,6.0,1011.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,HZ,VOHS,2,False,2024-08-21 02:00:00
2024-08-21 03:00:00,80.6,73.4,78.76,90.0,5.0,1011.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,10000.0,0.0,0.0,HZ,VOHS,3,False,2024-08-21 03:00:00
2024-08-21 04:00:00,84.2,75.2,74.44,110.0,5.0,1011.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,10000.0,0.0,0.0,HZ,VOHS,4,False,2024-08-21 04:00:00
2024-08-21 05:00:00,86.0,75.2,70.27,110.0,6.0,1010.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,10000.0,0.0,0.0,HZ,VOHS,5,False,2024-08-21 05:00:00
2024-08-21 05:30:00,86.0,75.2,70.27,100.0,8.0,1010.0,3.11,8.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,HZ,VOHS,5,False,2024-08-21 05:00:00
2024-08-21 06:00:00,86.0,77.0,74.61,110.0,6.0,1010.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,6,False,2024-08-21 06:00:00
2024-08-21 06:30:00,86.0,78.8,79.18,110.0,8.0,1010.0,3.73,8.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,6,False,2024-08-21 06:00:00
2024-08-21 07:00:00,87.8,78.8,74.77,120.0,7.0,1010.0,3.73,7.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,7,False,2024-08-21 07:00:00
2024-08-21 07:30:00,86.0,78.8,79.18,150.0,7.0,1010.0,3.73,7.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,7,False,2024-08-21 07:00:00
2024-08-21 08:00:00,87.8,77.0,70.45,170.0,6.0,1009.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,8,False,2024-08-21 08:00:00
2024-08-21 08:30:00,89.6,77.0,66.55,160.0,6.0,1009.0,3.73,6.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,8,False,2024-08-21 08:00:00
2024-08-21 09:00:00,86.0,77.0,74.61,140.0,5.0,1009.0,3.73,5.0,SCT,SCT,BKN,CLR,1500.0,2500.0,10000.0,0.0,NoWX,VOHS,9,False,2024-08-21 09:00:00
2024-08-21 10:00:00,86.0,77.0,74.61,120.0,9.0,1008.0,3.73,9.0,SCT,SCT,FEW,CLR,1500.0,2500.0,3000.0,0.0,DZ,VOHS,10,False,2024-08-21 10:00:00
2024-08-21 10:30:00,82.4,78.8,88.9,200.0,8.0,1007.0,3.11,8.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,-RA,VOHS,10,False,2024-08-21 10:00:00
2024-08-21 11:00:00,84.2,78.8,83.88,200.0,6.0,1007.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,BR,VOHS,11,False,2024-08-21 11:00:00
2024-08-21 11:30:00,84.2,78.8,83.88,200.0,6.0,1008.0,3.11,6.0,SCT,SCT,FEW,CLR,1500.0,2500.0,3000.0,0.0,BR,VOHS,11,False,2024-08-21 11:00:00
2024-08-21 12:30:00,82.4,78.8,88.9,200.0,6.0,1008.0,3.11,6.0,SCT,SCT,FEW,BKN,1500.0,2500.0,3000.0,8000.0,BR,VOHS,12,False,2024-08-21 12:00:00
2024-08-21 13:00:00,80.6,77.0,88.83,240.0,6.0,1009.0,3.11,6.0,SCT,SCT,FEW,CLR,1500.0,2500.0,3000.0,0.0,BR,VOHS,13,False,2024-08-21 13:00:00
2024-08-21 13:30:00,80.6,77.0,88.83,240.0,8.0,1009.0,3.11,8.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,13,False,2024-08-21 13:00:00
2024-08-21 14:00:00,80.6,77.0,88.83,230.0,7.0,1009.0,3.11,7.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,14,False,2024-08-21 14:00:00
2024-08-21 14:30:00,80.6,77.0,88.83,250.0,6.0,1009.0,3.11,6.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,14,False,2024-08-21 14:00:00
2024-08-21 15:30:00,78.8,77.0,94.23,-1.0,4.0,1011.0,3.11,4.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,15,False,2024-08-21 15:00:00
2024-08-21 16:30:00,78.8,77.0,94.23,-1.0,4.0,1011.0,3.11,4.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,16,False,2024-08-21 16:00:00
2024-08-21 17:00:00,78.8,77.0,94.23,-1.0,4.0,1012.0,3.11,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,17,False,2024-08-21 17:00:00
2024-08-21 17:30:00,78.8,77.0,94.23,-1.0,4.0,1012.0,3.11,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,17,False,2024-08-21 17:00:00
2024-08-21 18:00:00,78.8,77.0,94.23,40.0,7.0,1011.0,3.11,7.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,18,False,2024-08-21 18:00:00
2024-08-21 18:30:00,77.0,75.2,94.19,-1.0,4.0,1011.0,3.11,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,18,False,2024-08-21 18:00:00
2024-08-21 19:00:00,77.0,75.2,94.19,60.0,5.0,1010.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,19,False,2024-08-21 19:00:00
2024-08-21 19:30:00,77.0,75.2,94.19,90.0,6.0,1010.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,19,False,2024-08-21 19:00:00
2024-08-21 20:00:00,77.0,75.2,94.19,90.0,5.0,1010.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,20,False,2024-08-21 20:00:00
2024-08-21 20:30:00,77.0,75.2,94.19,100.0,4.0,1010.0,3.11,4.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,20,False,2024-08-21 20:00:00
2024-08-21 21:00:00,75.2,75.2,100.0,210.0,11.0,1011.0,3.11,11.0,SCT,FEW,BKN,CLR,1500.0,3000.0,8000.0,0.0,BR,VOHS,21,False,2024-08-21 21:00:00
2024-08-21 21:30:00,69.8,69.8,100.0,220.0,8.0,1011.0,3.11,8.0,SCT,FEW,BKN,CLR,1000.0,3000.0,8000.0,0.0,-TSRA,VOHS,21,False,2024-08-21 21:00:00
2024-08-21 22:00:00,69.8,69.8,100.0,210.0,7.0,1010.0,3.11,7.0,SCT,SCT,FEW,BKN,1000.0,1500.0,3000.0,8000.0,-TSRA,VOHS,22,False,2024-08-21 22:00:00
2024-08-21 22:30:00,69.8,69.8,100.0,210.0,8.0,1010.0,3.11,8.0,SCT,SCT,FEW,BKN,1000.0,1500.0,3000.0,8000.0,-TSRA,VOHS,22,False,2024-08-21 22:00:00
2024-08-21 23:00:00,71.6,69.8,94.06,200.0,6.0,1010.0,3.11,6.0,SCT,SCT,FEW,BKN,1000.0,1500.0,3000.0,8000.0,-TSRA,VOHS,23,False,2024-08-21 23:00:00
2024-08-21 23:30:00,71.6,71.6,100.0,210.0,6.0,1010.0,3.11,6.0,SCT,SCT,FEW,BKN,1000.0,1500.0,3000.0,8000.0,-DZ,VOHS,23,False,2024-08-21 23:00:00
2024-08-22 00:00:00,71.6,71.6,100.0,220.0,6.0,1010.0,3.11,6.0,SCT,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,0,False,2024-08-22 00:00:00
2024-08-22 00:30:00,71.6,71.6,100.0,270.0,8.0,1010.0,3.11,8.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,0,False,2024-08-22 00:00:00
2024-08-22 01:30:00,71.6,69.8,94.06,290.0,6.0,1010.0,3.11,6.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,1,False,2024-08-22 01:00:00
2024-08-22 02:00:00,73.4,69.8,100.0,270.0,6.0,1010.0,3.11,6.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,2,False,2024-08-22 02:00:00
2024-08-22 02:30:00,77.0,71.6,83.44,240.0,7.0,1011.0,3.11,7.0,SCT,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,2,False,2024-08-22 02:00:00
2024-08-22 03:00:00,77.0,71.6,83.44,240.0,8.0,1011.0,3.11,8.0,SCT,SCT,BKN,CLR,800.0,1500.0,8000.0,0.0,BR,VOHS,3,False,2024-08-22 03:00:00
2024-08-22 03:30:00,77.0,71.6,83.44,220.0,6.0,1011.0,3.11,6.0,SCT,SCT,BKN,CLR,800.0,1500.0,8000.0,0.0,BR,VOHS,3,False,2024-08-22 03:00:00
2024-08-22 04:00:00,78.8,73.4,83.55,220.0,6.0,1011.0,3.11,6.0,FEW,SCT,BKN,CLR,800.0,1500.0,8000.0,0.0,BR,VOHS,4,False,2024-08-22 04:00:00
2024-08-22 04:30:00,78.8,71.6,78.62,220.0,8.0,1011.0,3.11,8.0,FEW,SCT,BKN,CLR,800.0,1500.0,8000.0,0.0,BR,VOHS,4,False,2024-08-22 04:00:00
2024-08-22 05:00:00,80.6,71.6,74.11,220.0,8.0,1011.0,3.73,8.0,FEW,SCT,BKN,CLR,800.0,1500.0,8000.0,0.0,NoWX,VOHS,5,False,2024-08-22 05:00:00
2024-08-22 05:30:00,82.4,73.4,74.28,220.0,10.0,1011.0,3.73,10.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,NoWX,VOHS,5,False,2024-08-22 05:00:00
2024-08-22 06:00:00,82.4,73.4,74.28,240.0,12.0,1011.0,3.73,12.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,NoWX,VOHS,6,False,2024-08-22 06:00:00
2024-08-22 06:30:00,80.6,73.4,78.76,240.0,12.0,1011.0,3.73,12.0,SCT,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,NoWX,VOHS,6,False,2024-08-22 06:00:00
2024-08-22 07:30:00,80.6,73.4,78.76,230.0,10.0,1010.0,3.73,10.0,SCT,BKN,OVC,CLR,1000.0,1500.0,8000.0,0.0,NoWX,VOHS,7,False,2024-08-22 07:00:00
2024-08-22 08:00:00,80.6,73.4,78.76,220.0,10.0,1010.0,3.73,10.0,SCT,BKN,OVC,CLR,1000.0,1500.0,8000.0,0.0,NoWX,VOHS,8,False,2024-08-22 08:00:00
2024-08-22 08:30:00,82.4,73.4,74.28,220.0,10.0,1009.0,3.73,10.0,SCT,BKN,OVC,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,8,False,2024-08-22 08:00:00
2024-08-22 09:00:00,82.4,75.2,78.9,240.0,11.0,1009.0,3.11,11.0,SCT,BKN,BKN,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,9,False,2024-08-22 09:00:00
2024-08-22 10:30:00,84.2,75.2,74.44,230.0,8.0,1009.0,3.11,8.0,SCT,BKN,BKN,CLR,1000.0,1500.0,8000.0,0.0,HZ,VOHS,10,False,2024-08-22 10:00:00
2024-08-22 11:30:00,82.4,75.2,78.9,230.0,8.0,1008.0,3.11,8.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,HZ,VOHS,11,False,2024-08-22 11:00:00
2024-08-22 12:00:00,80.6,73.4,78.76,230.0,8.0,1009.0,3.11,8.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,12,False,2024-08-22 12:00:00
2024-08-22 12:30:00,80.6,73.4,78.76,230.0,6.0,1009.0,3.11,6.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,BR,VOHS,12,False,2024-08-22 12:00:00
2024-08-22 13:30:00,78.8,71.6,78.62,220.0,5.0,1010.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,13,False,2024-08-22 13:00:00
2024-08-22 14:00:00,78.8,73.4,83.55,220.0,5.0,1010.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,14,False,2024-08-22 14:00:00
2024-08-22 14:30:00,78.8,73.4,83.55,220.0,5.0,1011.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,14,False,2024-08-22 14:00:00
2024-08-22 15:00:00,78.8,73.4,83.55,220.0,5.0,1011.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,15,False,2024-08-22 15:00:00
2024-08-22 15:30:00,77.0,73.4,88.67,210.0,5.0,1012.0,3.11,5.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,BR,VOHS,15,False,2024-08-22 15:00:00
2024-08-22 16:30:00,77.0,71.6,83.44,230.0,13.0,1013.0,3.11,13.0,SCT,BKN,CLR,CLR,1500.0,8000.0,0.0,0.0,HZ,VOHS,16,False,2024-08-22 16:00:00
2024-08-22 17:00:00,75.2,71.6,88.59,240.0,14.0,1013.0,3.11,24.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,HZ,VOHS,17,False,2024-08-22 17:00:00
2024-08-22 18:00:00,75.2,71.6,88.59,230.0,9.0,1013.0,3.11,9.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,HZ,VOHS,18,False,2024-08-22 18:00:00
2024-08-22 18:30:00,73.4,69.8,88.51,240.0,12.0,1013.0,2.49,22.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,RA,VOHS,18,False,2024-08-22 18:00:00
2024-08-22 19:00:00,73.4,69.8,88.51,240.0,13.0,1012.0,2.49,23.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,RA,VOHS,19,False,2024-08-22 19:00:00
2024-08-22 19:30:00,73.4,69.8,88.51,250.0,13.0,1012.0,2.49,23.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,RA,VOHS,19,False,2024-08-22 19:00:00
2024-08-22 20:00:00,73.4,69.8,88.51,240.0,8.0,1011.0,2.49,8.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,RA,VOHS,20,False,2024-08-22 20:00:00
2024-08-22 21:00:00,73.4,69.8,88.51,240.0,6.0,1011.0,3.11,6.0,FEW,SCT,BKN,CLR,1000.0,1500.0,8000.0,0.0,-DZ,VOHS,21,False,2024-08-22 21:00:00
