valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,hour,airport,low_visibility,valid_hour
2024-09-10 21:00:00,80.6,73.4,78.76,220.0,4.0,1004.0,1.55,4.0,FEW,SCT,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,21,VOHS,True,2024-09-10 21:00:00
2024-09-10 21:30:00,80.6,75.2,83.66,220.0,4.0,1004.0,1.55,4.0,FEW,SCT,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,21,VOHS,True,2024-09-10 21:00:00
2024-09-10 22:00:00,80.6,73.4,78.76,210.0,4.0,1003.0,1.55,4.0,FEW,SCT,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,22,VOHS,True,2024-09-10 22:00:00
2024-09-10 22:30:00,78.8,75.2,88.75,90.0,4.0,1003.0,1.55,4.0,FEW,SCT,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,22,VOHS,True,2024-09-10 22:00:00
2024-09-10 23:00:00,78.8,75.2,88.75,120.0,3.0,1003.0,1.55,3.0,FEW,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,23,VOHS,True,2024-09-10 23:00:00
2024-09-10 23:30:00,78.8,75.2,88.75,150.0,3.0,1004.0,1.55,3.0,FEW,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,23,VOHS,True,2024-09-10 23:00:00
2024-09-11 00:00:00,78.8,75.2,88.75,110.0,4.0,1004.0,1.55,4.0,FEW,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,0,VOHS,True,2024-09-11 00:00:00
2024-09-11 00:30:00,78.8,75.2,88.75,110.0,3.0,1004.0,1.55,3.0,FEW,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,0,VOHS,True,2024-09-11 00:00:00
2024-09-11 01:00:00,77.0,75.2,94.19,90.0,5.0,1004.0,1.55,5.0,FEW,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,1,VOHS,True,2024-09-11 01:00:00
2024-09-11 01:30:00,77.0,75.2,94.19,200.0,4.0,1005.0,1.3,4.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,1,VOHS,True,2024-09-11 01:00:00
2024-09-11 02:00:00,78.8,75.2,88.75,0.0,0.0,1005.0,1.55,0.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,2,VOHS,True,2024-09-11 02:00:00
2024-09-11 02:30:00,78.8,75.2,88.75,90.0,3.0,1006.0,1.55,3.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,2,VOHS,True,2024-09-11 02:00:00
2024-09-11 03:00:00,80.6,75.2,83.66,100.0,3.0,1006.0,1.86,3.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,3,VOHS,True,2024-09-11 03:00:00
2024-09-11 03:30:00,80.6,75.2,83.66,0.0,0.0,1006.0,1.86,0.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,3,VOHS,True,2024-09-11 03:00:00
2024-09-11 04:00:00,82.4,75.2,78.9,220.0,3.0,1006.0,1.86,3.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,4,VOHS,True,2024-09-11 04:00:00
2024-09-11 04:30:00,82.4,75.2,78.9,260.0,6.0,1006.0,1.86,6.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,4,VOHS,True,2024-09-11 04:00:00
2024-09-11 05:00:00,82.4,73.4,74.28,240.0,9.0,1006.0,1.86,9.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,5,VOHS,True,2024-09-11 05:00:00
2024-09-11 05:30:00,84.2,73.4,70.08,240.0,11.0,1006.0,2.17,11.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,5,VOHS,False,2024-09-11 05:00:00
2024-09-11 06:00:00,84.2,73.4,70.08,250.0,9.0,1006.0,2.17,9.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,6,VOHS,False,2024-09-11 06:00:00
2024-09-11 06:30:00,84.2,73.4,70.08,260.0,10.0,1005.0,2.17,10.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,VCSH,6,VOHS,False,2024-09-11 06:00:00
2024-09-11 07:00:00,84.2,75.2,74.44,260.0,8.0,1005.0,2.17,8.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,VCSH,7,VOHS,False,2024-09-11 07:00:00
2024-09-11 07:30:00,86.0,75.2,70.27,230.0,9.0,1005.0,2.17,9.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,7,VOHS,False,2024-09-11 07:00:00
2024-09-11 08:00:00,86.0,75.2,70.27,250.0,11.0,1005.0,2.49,11.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,8,VOHS,False,2024-09-11 08:00:00
2024-09-11 08:30:00,86.0,75.2,70.27,270.0,9.0,1004.0,2.17,9.0,FEW,SCT,SCT,BKN,1200.0,1800.0,2500.0,10000.0,HZ,8,VOHS,False,2024-09-11 08:00:00
2024-09-11 09:00:00,86.0,75.2,70.27,250.0,8.0,1004.0,2.17,8.0,FEW,SCT,SCT,BKN,1200.0,1800.0,2500.0,10000.0,HZ,9,VOHS,False,2024-09-11 09:00:00
2024-09-11 09:30:00,86.0,75.2,70.27,260.0,10.0,1004.0,2.17,10.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,10000.0,HZ,9,VOHS,False,2024-09-11 09:00:00
2024-09-11 10:00:00,86.0,73.4,66.15,250.0,12.0,1004.0,2.49,12.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,10000.0,HZ,10,VOHS,False,2024-09-11 10:00:00
2024-09-11 10:30:00,86.0,75.2,70.27,250.0,11.0,1004.0,2.49,11.0,FEW,SCT,FEW,BKN,1200.0,1800.0,3000.0,9000.0,VCSH,10,VOHS,False,2024-09-11 10:00:00
2024-09-11 11:00:00,84.2,73.4,70.08,250.0,11.0,1004.0,2.17,11.0,FEW,SCT,FEW,BKN,1200.0,1800.0,3000.0,9000.0,VCSH,11,VOHS,False,2024-09-11 11:00:00
2024-09-11 11:30:00,82.4,73.4,74.28,230.0,9.0,1004.0,1.55,9.0,SCT,SCT,FEW,OVC,1000.0,1800.0,3000.0,8000.0,-RA,11,VOHS,True,2024-09-11 11:00:00
2024-09-11 12:00:00,78.8,73.4,83.55,250.0,10.0,1004.0,1.55,20.0,SCT,SCT,FEW,OVC,1000.0,1800.0,3000.0,8000.0,-RA,12,VOHS,True,2024-09-11 12:00:00
2024-09-11 12:30:00,80.6,77.0,88.83,240.0,5.0,1005.0,1.55,5.0,FEW,SCT,FEW,OVC,1200.0,1800.0,3000.0,8000.0,HZ,12,VOHS,True,2024-09-11 12:00:00
2024-09-11 13:00:00,82.4,73.4,74.28,250.0,9.0,1005.0,1.55,9.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,13,VOHS,True,2024-09-11 13:00:00
2024-09-11 13:30:00,80.6,73.4,78.76,260.0,7.0,1005.0,1.55,7.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,13,VOHS,True,2024-09-11 13:00:00
2024-09-11 14:00:00,80.6,73.4,78.76,240.0,8.0,1006.0,1.55,8.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,14,VOHS,True,2024-09-11 14:00:00
2024-09-11 14:30:00,80.6,75.2,83.66,230.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,14,VOHS,True,2024-09-11 14:00:00
2024-09-11 15:00:00,82.4,75.2,78.9,240.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,15,VOHS,True,2024-09-11 15:00:00
2024-09-11 15:30:00,82.4,75.2,78.9,240.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,15,VOHS,True,2024-09-11 15:00:00
2024-09-11 16:00:00,82.4,73.4,74.28,240.0,7.0,1007.0,1.55,7.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,16,VOHS,True,2024-09-11 16:00:00
2024-09-11 16:30:00,82.4,75.2,78.9,240.0,8.0,1007.0,1.55,8.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,16,VOHS,True,2024-09-11 16:00:00
2024-09-11 17:00:00,80.6,75.2,83.66,220.0,7.0,1007.0,1.55,7.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,17,VOHS,True,2024-09-11 17:00:00
2024-09-11 17:30:00,80.6,75.2,83.66,230.0,7.0,1007.0,1.55,7.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,17,VOHS,True,2024-09-11 17:00:00
2024-09-11 18:00:00,82.4,73.4,74.28,220.0,7.0,1007.0,1.55,7.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,18,VOHS,True,2024-09-11 18:00:00
2024-09-11 18:30:00,80.6,73.4,78.76,230.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,18,VOHS,True,2024-09-11 18:00:00
2024-09-11 19:00:00,80.6,73.4,78.76,240.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,19,VOHS,True,2024-09-11 19:00:00
2024-09-11 19:30:00,80.6,75.2,83.66,230.0,5.0,1006.0,1.55,5.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,19,VOHS,True,2024-09-11 19:00:00
2024-09-11 20:00:00,80.6,75.2,83.66,230.0,8.0,1006.0,1.55,8.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,-RA,20,VOHS,True,2024-09-11 20:00:00
2024-09-11 20:30:00,80.6,75.2,83.66,270.0,8.0,1006.0,1.55,8.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,20,VOHS,True,2024-09-11 20:00:00
2024-09-11 21:00:00,78.8,73.4,83.55,260.0,5.0,1006.0,1.55,5.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,21,VOHS,True,2024-09-11 21:00:00
2024-09-11 21:30:00,78.8,73.4,83.55,220.0,4.0,1005.0,1.55,4.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,21,VOHS,True,2024-09-11 21:00:00
2024-09-11 22:00:00,78.8,73.4,83.55,-1.0,2.0,1005.0,1.55,2.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,22,VOHS,True,2024-09-11 22:00:00
2024-09-11 22:30:00,78.8,75.2,88.75,110.0,3.0,1005.0,1.55,3.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,22,VOHS,True,2024-09-11 22:00:00
2024-09-11 23:00:00,78.8,75.2,88.75,130.0,5.0,1005.0,1.55,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,3000.0,9000.0,-RA,23,VOHS,True,2024-09-11 23:00:00
2024-09-11 23:30:00,77.0,73.4,88.67,210.0,5.0,1006.0,1.55,5.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,23,VOHS,True,2024-09-11 23:00:00
2024-09-12 00:00:00,78.8,75.2,88.75,210.0,10.0,1006.0,1.55,10.0,FEW,SCT,FEW,OVC,1200.0,1800.0,3000.0,8000.0,-RA,0,VOHS,True,2024-09-12 00:00:00
2024-09-12 00:30:00,77.0,73.4,88.67,210.0,6.0,1006.0,1.55,6.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,BR,0,VOHS,True,2024-09-12 00:00:00
2024-09-12 01:00:00,77.0,73.4,88.67,220.0,9.0,1007.0,1.55,9.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,BR,1,VOHS,True,2024-09-12 01:00:00
2024-09-12 01:30:00,75.2,71.6,88.59,240.0,7.0,1007.0,0.99,17.0,SCT,SCT,FEW,OVC,1000.0,1800.0,3000.0,8000.0,-RA,1,VOHS,True,2024-09-12 01:00:00
2024-09-12 02:00:00,75.2,71.6,88.59,180.0,3.0,1007.0,1.55,3.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,2,VOHS,True,2024-09-12 02:00:00
2024-09-12 02:30:00,77.0,73.4,88.67,210.0,5.0,1007.0,0.93,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,RA,2,VOHS,True,2024-09-12 02:00:00
2024-09-12 03:00:00,77.0,73.4,88.67,160.0,3.0,1008.0,1.3,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,3,VOHS,True,2024-09-12 03:00:00
2024-09-12 03:30:00,77.0,71.6,83.44,270.0,3.0,1008.0,1.3,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,3,VOHS,True,2024-09-12 03:00:00
2024-09-12 04:00:00,77.0,73.4,88.67,200.0,3.0,1008.0,1.3,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,4,VOHS,True,2024-09-12 04:00:00
2024-09-12 04:30:00,80.6,73.4,78.76,230.0,3.0,1008.0,1.55,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,HZ,4,VOHS,True,2024-09-12 04:00:00
2024-09-12 05:00:00,82.4,75.2,78.9,230.0,9.0,1008.0,1.55,9.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,5,VOHS,True,2024-09-12 05:00:00
2024-09-12 05:30:00,82.4,73.4,74.28,210.0,7.0,1008.0,1.55,7.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,HZ,5,VOHS,True,2024-09-12 05:00:00
2024-09-12 06:00:00,84.2,75.2,74.44,250.0,12.0,1008.0,1.55,12.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,6,VOHS,True,2024-09-12 06:00:00
2024-09-12 06:30:00,84.2,75.2,74.44,250.0,9.0,1008.0,1.55,9.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,6,VOHS,True,2024-09-12 06:00:00
2024-09-12 07:00:00,86.0,75.2,70.27,240.0,9.0,1007.0,1.55,19.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,7,VOHS,True,2024-09-12 07:00:00
2024-09-12 07:30:00,86.0,73.4,66.15,240.0,11.0,1007.0,1.55,11.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,7,VOHS,True,2024-09-12 07:00:00
2024-09-12 08:00:00,86.0,75.2,70.27,250.0,11.0,1007.0,1.55,11.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,8,VOHS,True,2024-09-12 08:00:00
2024-09-12 08:30:00,86.0,75.2,70.27,240.0,11.0,1006.0,1.55,11.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,8,VOHS,True,2024-09-12 08:00:00
2024-09-12 09:00:00,84.2,75.2,74.44,240.0,13.0,1006.0,1.55,13.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,9,VOHS,True,2024-09-12 09:00:00
2024-09-12 09:30:00,86.0,73.4,66.15,240.0,12.0,1006.0,1.55,12.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,9,VOHS,True,2024-09-12 09:00:00
2024-09-12 10:00:00,86.0,73.4,66.15,260.0,7.0,1006.0,1.86,17.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,10,VOHS,True,2024-09-12 10:00:00
2024-09-12 10:30:00,82.4,73.4,74.28,250.0,3.0,1006.0,1.37,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,10,VOHS,True,2024-09-12 10:00:00
2024-09-12 11:00:00,84.2,75.2,74.44,240.0,9.0,1006.0,1.55,9.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,HZ,11,VOHS,True,2024-09-12 11:00:00
2024-09-12 11:30:00,84.2,73.4,70.08,240.0,9.0,1006.0,1.55,9.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,11,VOHS,True,2024-09-12 11:00:00
2024-09-12 12:00:00,80.6,73.4,78.76,220.0,6.0,1006.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,12,VOHS,True,2024-09-12 12:00:00
2024-09-12 12:30:00,82.4,73.4,74.28,210.0,6.0,1007.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,HZ,12,VOHS,True,2024-09-12 12:00:00
2024-09-12 13:00:00,82.4,73.4,74.28,200.0,5.0,1007.0,1.3,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,13,VOHS,True,2024-09-12 13:00:00
2024-09-12 13:30:00,80.6,75.2,83.66,220.0,5.0,1007.0,1.37,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,13,VOHS,True,2024-09-12 13:00:00
2024-09-12 14:00:00,82.4,75.2,78.9,220.0,6.0,1007.0,1.37,6.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-SHRA,14,VOHS,True,2024-09-12 14:00:00
2024-09-12 14:30:00,82.4,75.2,78.9,220.0,5.0,1008.0,1.55,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,HZ,14,VOHS,True,2024-09-12 14:00:00
2024-09-12 15:00:00,82.4,73.4,74.28,210.0,5.0,1008.0,1.55,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,HZ,15,VOHS,True,2024-09-12 15:00:00
2024-09-12 15:30:00,82.4,73.4,74.28,220.0,6.0,1008.0,1.55,6.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,15,VOHS,True,2024-09-12 15:00:00
2024-09-12 16:00:00,80.6,73.4,78.76,230.0,5.0,1008.0,1.55,5.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,16,VOHS,True,2024-09-12 16:00:00
2024-09-12 16:30:00,82.4,71.6,69.9,220.0,5.0,1009.0,1.55,5.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,16,VOHS,True,2024-09-12 16:00:00
2024-09-12 17:00:00,80.6,73.4,78.76,280.0,3.0,1009.0,1.55,3.0,FEW,SCT,FEW,BKN,1000.0,1800.0,2500.0,9000.0,-RA,17,VOHS,True,2024-09-12 17:00:00
2024-09-12 17:30:00,80.6,73.4,78.76,240.0,5.0,1008.0,1.55,5.0,SCT,FEW,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,17,VOHS,True,2024-09-12 17:00:00
2024-09-12 18:00:00,80.6,75.2,83.66,220.0,6.0,1008.0,1.55,6.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,18,VOHS,True,2024-09-12 18:00:00
2024-09-12 18:30:00,80.6,73.4,78.76,230.0,6.0,1008.0,1.55,6.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,18,VOHS,True,2024-09-12 18:00:00
2024-09-12 19:00:00,80.6,73.4,78.76,220.0,5.0,1008.0,1.55,5.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,19,VOHS,True,2024-09-12 19:00:00
2024-09-12 19:30:00,80.6,73.4,78.76,220.0,6.0,1007.0,1.55,6.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,19,VOHS,True,2024-09-12 19:00:00
2024-09-12 20:00:00,80.6,73.4,78.76,210.0,4.0,1007.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,20,VOHS,True,2024-09-12 20:00:00
2024-09-12 20:30:00,80.6,73.4,78.76,230.0,4.0,1007.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,HZ,20,VOHS,True,2024-09-12 20:00:00
2024-09-12 21:00:00,80.6,73.4,78.76,230.0,5.0,1006.0,1.55,5.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,21,VOHS,True,2024-09-12 21:00:00
2024-09-12 21:30:00,80.6,73.4,78.76,230.0,4.0,1006.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,21,VOHS,True,2024-09-12 21:00:00
2024-09-12 22:00:00,78.8,73.4,83.55,210.0,3.0,1006.0,1.55,3.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,22,VOHS,True,2024-09-12 22:00:00
2024-09-12 22:30:00,78.8,73.4,83.55,210.0,3.0,1006.0,1.55,3.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,22,VOHS,True,2024-09-12 22:00:00
2024-09-12 23:00:00,80.6,73.4,78.76,230.0,4.0,1006.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,23,VOHS,True,2024-09-12 23:00:00
2024-09-12 23:30:00,78.8,73.4,83.55,230.0,4.0,1006.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,23,VOHS,True,2024-09-12 23:00:00
2024-09-13 00:00:00,80.6,73.4,78.76,210.0,4.0,1006.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,0,VOHS,True,2024-09-13 00:00:00
2024-09-13 00:30:00,80.6,73.4,78.76,230.0,4.0,1007.0,1.55,4.0,SCT,SCT,BKN,CLR,1800.0,2500.0,10000.0,0.0,BR,0,VOHS,True,2024-09-13 00:00:00
2024-09-13 01:00:00,80.6,73.4,78.76,240.0,4.0,1007.0,1.55,4.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-RA,1,VOHS,True,2024-09-13 01:00:00
2024-09-13 01:30:00,80.6,75.2,83.66,170.0,3.0,1007.0,1.55,3.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,-DZ,1,VOHS,True,2024-09-13 01:00:00
2024-09-13 02:00:00,80.6,73.4,78.76,230.0,6.0,1008.0,1.55,6.0,SCT,FEW,BKN,CLR,1800.0,2500.0,9000.0,0.0,BR,2,VOHS,True,2024-09-13 02:00:00
2024-09-13 02:30:00,80.6,75.2,83.66,220.0,5.0,1008.0,1.55,5.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,2,VOHS,True,2024-09-13 02:00:00
2024-09-13 03:00:00,82.4,75.2,78.9,230.0,6.0,1009.0,1.55,6.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,BR,3,VOHS,True,2024-09-13 03:00:00
2024-09-13 03:30:00,84.2,73.4,70.08,240.0,9.0,1009.0,1.55,9.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,BR,3,VOHS,True,2024-09-13 03:00:00
2024-09-13 04:00:00,84.2,73.4,70.08,230.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,BR,4,VOHS,True,2024-09-13 04:00:00
2024-09-13 04:30:00,84.2,73.4,70.08,240.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,BR,4,VOHS,True,2024-09-13 04:00:00
2024-09-13 05:00:00,86.0,73.4,66.15,250.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,HZ,5,VOHS,True,2024-09-13 05:00:00
2024-09-13 05:03:00,86.0,73.4,66.15,250.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,HZ,5,VOHS,True,2024-09-13 05:00:00
2024-09-13 05:30:00,86.0,73.4,66.15,220.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,HZ,5,VOHS,True,2024-09-13 05:00:00
2024-09-13 06:00:00,86.0,73.4,66.15,240.0,10.0,1009.0,1.86,10.0,SCT,SCT,BKN,CLR,2000.0,2500.0,9000.0,0.0,HZ,6,VOHS,True,2024-09-13 06:00:00
2024-09-13 06:30:00,86.0,73.4,66.15,250.0,11.0,1009.0,1.86,11.0,FEW,SCT,FEW,BKN,1200.0,1800.0,2500.0,9000.0,VCSH,6,VOHS,True,2024-09-13 06:00:00
2024-09-13 07:00:00,86.0,73.4,66.15,250.0,12.0,1008.0,2.49,12.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,7,VOHS,False,2024-09-13 07:00:00
2024-09-13 07:30:00,86.0,73.4,66.15,230.0,12.0,1008.0,2.49,12.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,7,VOHS,False,2024-09-13 07:00:00
2024-09-13 08:00:00,86.0,73.4,66.15,250.0,12.0,1008.0,2.49,12.0,SCT,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,8,VOHS,False,2024-09-13 08:00:00
2024-09-13 08:30:00,86.0,73.4,66.15,250.0,8.0,1008.0,2.49,18.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,8,VOHS,False,2024-09-13 08:00:00
2024-09-13 09:00:00,86.0,75.2,70.27,210.0,7.0,1007.0,2.49,17.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,9,VOHS,False,2024-09-13 09:00:00
2024-09-13 09:30:00,86.0,73.4,66.15,250.0,11.0,1007.0,2.49,11.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,9,VOHS,False,2024-09-13 09:00:00
2024-09-13 10:00:00,84.2,73.4,70.08,230.0,10.0,1007.0,2.49,10.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,10,VOHS,False,2024-09-13 10:00:00
2024-09-13 10:30:00,86.0,73.4,66.15,250.0,9.0,1007.0,2.49,9.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,10,VOHS,False,2024-09-13 10:00:00
2024-09-13 11:00:00,86.0,73.4,66.15,240.0,10.0,1007.0,2.49,10.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,11,VOHS,False,2024-09-13 11:00:00
2024-09-13 11:30:00,84.2,73.4,70.08,220.0,9.0,1007.0,2.49,9.0,FEW,SCT,BKN,CLR,2000.0,2500.0,10000.0,0.0,HZ,11,VOHS,False,2024-09-13 11:00:00
2024-09-13 12:00:00,84.2,73.4,70.08,220.0,9.0,1007.0,2.49,9.0,FEW,SCT,CLR,CLR,2000.0,2500.0,0.0,0.0,HZ,12,VOHS,False,2024-09-13 12:00:00
2024-09-13 12:30:00,84.2,73.4,70.08,230.0,8.0,1007.0,2.49,8.0,FEW,SCT,CLR,CLR,2000.0,2500.0,0.0,0.0,HZ,12,VOHS,False,2024-09-13 12:00:00
