year,month,day,airport,temp,dew,rh,mslp,pressure,visibility,wind_dir,wind_speed,gust_flag,dewpoint_spread,pressure_tendency,feel,low_visibil,high_humi,weather_f,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wx_+DZ,wx_+RA,wx_+TSRA,wx_-DZ,wx_-DZ BR,wx_-RA,wx_-TS,wx_-TSRA,wx_BR,wx_DZ,wx_HZ,wx_M,wx_MIFG,wx_RA,wx_TS,wx_TSRA,wx_VCRA,wx_VCRA -DZ,wx_VCTS,wx_VCTS RA,turbulence_risk
2024,12,16,1,28,5,23,1020,1015,3,70,7,0,23,0,80,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,28,5,23,1020,1015,3,40,7,0,23,0,80,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,28,5,23,1020,1015,3,40,7,0,24,0,80,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,28,4,21,1020,1015,3,40,7,0,23,0,80,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,28,4,21,1020,1015,3,40,7,0,24,0,80,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,26,5,24,1020,1015,3,50,7,0,22,0,79,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,26,5,24,1020,1015,3,50,7,0,22,0,79,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,26,5,24,1020,1015,3,50,7,0,22,0,79,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,26,5,24,1020,1015,3,50,7,0,22,0,79,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,26,5,24,1020,1015,3,70,7,0,22,0,79,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,24,5,31,1020,1015,3,60,6,0,18,0,75,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,24,5,31,1020,1015,3,60,6,0,15,0,75,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,23,8,38,1020,1015,3,90,6,0,18,0,73,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,23,8,38,1020,1015,3,90,6,0,15,0,73,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,21,10,49,1020,1016,3,100,5,0,10,0,69,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,21,10,49,1020,1016,3,100,5,0,11,0,69,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,20,10,52,1020,1016,3,100,6,0,10,0,68,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,20,10,52,1020,1016,3,100,6,0,11,0,68,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,19,10,55,1020,1017,3,100,6,0,9,0,66,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,19,10,55,1020,1017,3,100,6,0,6,0,66,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,17,10,67,1020,1017,3,100,5,0,9,0,62,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,17,10,67,1020,1017,3,100,5,0,6,0,62,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,16,10,72,1020,1017,3,100,6,0,5,0,60,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,16,10,72,1020,1017,3,100,6,0,4,0,60,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,15,10,76,1020,1017,3,100,3,0,5,0,59,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,15,10,76,1020,1017,3,0,3,0,4,0,59,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,15,14,93,1020,1017,3,0,3,0,1,0,59,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,15,14,93,1020,1017,3,0,3,0,0,0,59,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,14,14,100,1020,1017,3,0,3,0,1,0,57,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,14,14,100,1020,1017,3,0,3,0,0,0,57,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,14,14,100,1020,1017,3,0,3,0,0,0,57,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1017,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1017,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,13,13,100,1020,1016,3,0,2,0,0,0,55,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,13,13,100,1020,1016,3,0,2,0,0,0,55,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,2,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,2,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1016,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,3,0,2,0,0,0,51,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,3,0,2,0,0,0,51,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,3,0,2,0,0,0,51,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,3,0,2,0,0,0,51,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1015,3,0,2,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,12,100,1020,1015,3,0,2,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,10,93,1020,1014,3,0,3,0,1,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,12,10,93,1020,1014,3,0,3,0,0,0,53,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,4,0,1,0,50,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,4,0,0,0,50,0,1,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,3,0,0,0,50,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,3,0,0,0,50,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,2,0,0,0,50,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,16,1,10,10,100,1020,1015,2,0,2,0,0,0,50,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,9,9,100,1020,1015,2,0,2,0,0,0,48,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,9,9,100,1020,1015,2,0,2,0,0,0,48,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,8,8,100,1020,1016,2,0,2,0,0,0,46,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,8,8,100,1020,1016,2,0,2,0,0,0,46,0,1,0,2,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,9,9,100,1020,1016,2,0,2,0,0,0,48,0,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,9,9,100,1020,1016,2,0,2,0,0,0,48,0,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,9,9,100,1020,1016,1,0,2,0,0,0,48,1,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,9,9,100,1020,1016,1,0,2,0,0,0,48,1,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,9,9,100,1020,1017,1,0,2,0,0,0,48,1,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,15,14,93,1020,1017,1,0,2,0,1,0,59,1,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,15,14,93,1020,1017,1,0,2,0,3,0,59,1,1,0,2,4,0,0,800,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,19,16,82,1020,1018,1,0,4,0,1,0,66,1,1,0,2,4,0,0,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,19,16,82,1020,1018,1,0,4,0,3,0,66,1,1,0,2,4,0,0,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,12,17,1,23,10,46,1020,1018,2,40,7,0,12,0,73,0,0,0,2,4,0,0,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,23,10,46,1020,1017,2,40,7,0,12,0,73,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,23,10,46,1020,1017,2,40,7,0,13,0,73,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,24,10,43,1020,1017,2,40,7,0,12,0,75,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,24,10,43,1020,1017,2,40,7,0,13,0,75,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,25,5,29,1020,1017,3,40,5,0,21,0,77,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,25,5,29,1020,1017,3,40,5,0,19,0,77,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,5,25,1020,1016,3,50,10,0,21,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,5,25,1020,1016,3,50,10,0,19,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,5,24,1020,1015,3,50,5,0,22,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,5,24,1020,1015,3,50,5,0,23,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,28,5,23,1020,1015,3,20,7,0,22,0,80,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,28,5,23,1020,1015,3,20,7,0,23,0,80,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,28,5,23,1020,1014,3,40,6,0,23,0,80,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,28,5,23,1020,1014,3,40,6,0,23,0,80,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,28,5,23,1020,1014,3,40,6,0,24,0,80,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,29,5,21,1020,1014,3,40,6,0,23,0,81,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,29,5,21,1020,1014,3,40,6,0,24,0,81,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,5,24,1020,1014,3,0,4,0,22,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,22,1020,1014,3,50,8,0,23,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,22,1020,1014,3,50,8,0,23,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,22,1020,1014,3,50,8,0,23,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,22,1020,1014,3,50,8,0,23,0,79,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,24,1020,1014,3,50,8,0,22,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,26,4,24,1020,1014,3,50,8,0,20,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,24,4,27,1020,1014,3,80,5,0,22,0,75,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,24,4,27,1020,1014,3,80,5,0,20,0,75,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,4,34,1020,1014,3,80,5,0,16,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,4,34,1020,1014,3,80,5,0,14,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,5,40,1020,1015,3,80,5,0,16,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,5,40,1020,1015,3,80,5,0,14,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,7,42,1020,1015,3,80,6,0,12,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,7,42,1020,1015,3,80,6,0,13,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,8,45,1020,1015,3,80,6,0,12,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,20,8,45,1020,1015,3,80,6,0,13,0,68,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,18,9,55,1020,1016,3,0,4,0,9,0,64,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,17,10,63,1020,1016,3,0,4,0,7,0,62,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,17,10,63,1020,1016,3,0,4,0,4,0,62,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,16,12,77,1020,1016,3,0,4,0,7,0,60,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,16,12,77,1020,1016,3,0,4,0,4,0,60,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,12,82,1020,1016,3,0,4,0,3,0,59,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,12,82,1020,1016,3,0,4,0,6,0,59,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,16,10,67,1020,1016,3,0,4,0,3,0,60,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,16,10,67,1020,1016,3,0,4,0,6,0,60,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,10,72,1020,1016,3,0,4,0,5,0,59,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,10,72,1020,1016,3,0,4,0,4,0,59,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,10,76,1020,1016,3,0,4,0,5,0,57,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,10,76,1020,1016,3,0,4,0,4,0,57,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,10,81,1020,1016,3,0,4,0,3,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,10,81,1020,1016,3,0,4,0,3,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,10,81,1020,1015,3,0,4,0,3,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,10,81,1020,1015,3,0,4,0,3,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1015,3,0,4,0,2,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1015,3,0,4,0,2,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1015,3,0,4,0,2,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1015,3,0,4,0,2,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1014,3,0,4,0,2,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,12,87,1020,1014,3,0,4,0,0,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,15,100,1020,1014,3,0,4,0,2,0,59,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,15,15,100,1020,1014,3,0,4,0,0,0,59,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,14,100,1020,1014,3,0,4,0,0,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,14,14,100,1020,1014,3,0,4,0,0,0,57,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,13,100,1020,1014,3,0,2,0,0,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,13,13,100,1020,1014,3,0,2,0,0,0,55,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,12,12,100,1020,1014,3,0,2,0,0,0,53,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,12,12,100,1020,1014,3,0,2,0,0,0,53,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,12,12,100,1020,1014,3,0,2,0,0,0,53,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,17,1,12,12,100,1020,1014,3,0,2,0,0,0,53,0,1,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
