minute,time_bin,month,day_of_year,airport,LATITUDE,LONGITUDE,ELEVATION,hour,tmp,dwpt,relh,drct,sknt,gust,vsby,mslp,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcode,wind_u,wind_v,gust_factor,wind_speed_diff,wind_dir_diff,high_wind_gust,min_skyl,num_cloud_layers,dewpoint_dep,tmp_diff,mslp_diff,is_day,low_visibility,date_int,turbulence
30,1,10,275,2,17.2333333,78.4166666,617,0,24,22,89,160.0,2,2,2,1012,2,2,3,0,1000,1500,8000,0,7,1,-2,0,1,0,0,0,3,2,1,0,0,1,20241001,1
0,2,10,275,2,17.2333333,78.4166666,617,1,24,22,89,160.0,2,2,2,1012,2,2,3,0,1000,1500,8000,0,7,1,-2,0,0,0,0,0,3,2,0,0,0,1,20241001,1
30,3,10,275,2,17.2333333,78.4166666,617,1,25,24,94,160.0,2,2,2,1013,2,2,3,0,1000,1500,8000,0,7,1,-2,0,0,0,0,0,3,1,1,1,0,1,20241001,1
0,4,10,275,2,17.2333333,78.4166666,617,2,28,26,89,160.0,2,2,2,1013,2,2,0,0,1000,1500,0,0,7,1,-2,0,0,0,0,0,2,2,3,0,0,1,20241001,1
30,5,10,275,2,17.2333333,78.4166666,617,2,28,25,84,160.0,4,4,2,1013,2,2,0,0,1000,1500,0,0,7,1,-4,0,2,0,0,0,2,3,0,0,0,1,20241001,1
0,6,10,275,2,17.2333333,78.4166666,617,3,29,25,79,160.0,4,4,3,1013,1,2,0,0,1000,1500,0,0,7,1,-4,0,0,0,0,0,2,4,1,0,0,1,20241001,1
30,7,10,275,2,17.2333333,78.4166666,617,3,31,24,66,110.0,5,5,4,1014,1,2,0,0,1000,1500,0,0,13,5,-2,0,1,-50,0,0,2,7,2,1,0,0,20241001,1
0,8,10,275,2,17.2333333,78.4166666,617,4,31,25,70,160.0,2,2,4,1014,1,2,0,0,1000,1500,0,0,13,1,-2,0,-3,50,0,0,2,6,0,0,0,0,20241001,1
30,9,10,275,2,17.2333333,78.4166666,617,4,32,25,67,160.0,3,3,4,1013,1,2,0,0,1500,2500,0,0,13,1,-3,0,1,0,0,0,2,7,1,-1,0,0,20241001,1
0,10,10,275,2,17.2333333,78.4166666,617,5,32,24,63,160.0,3,3,4,1013,2,2,0,0,1500,2500,0,0,13,1,-3,0,0,0,0,0,2,8,0,0,0,0,20241001,1
0,12,10,275,2,17.2333333,78.4166666,617,6,33,24,59,160.0,3,3,4,1012,2,2,0,0,1500,2500,0,0,13,1,-3,0,0,0,0,0,2,9,1,-1,1,0,20241001,1
30,13,10,275,2,17.2333333,78.4166666,617,6,33,25,63,160.0,3,3,4,1012,2,2,0,0,1500,2500,0,0,13,1,-3,0,0,0,0,0,2,8,0,0,1,0,20241001,1
0,14,10,275,2,17.2333333,78.4166666,617,7,34,24,56,160.0,3,3,4,1011,2,2,0,0,1500,2500,0,0,13,1,-3,0,0,0,0,0,2,10,1,-1,1,0,20241001,1
30,15,10,275,2,17.2333333,78.4166666,617,7,33,25,63,160.0,4,4,4,1011,2,2,0,0,1500,2500,0,0,13,1,-4,0,1,0,0,0,2,8,-1,0,1,0,20241001,1
0,16,10,275,2,17.2333333,78.4166666,617,8,33,24,59,160.0,4,4,4,1010,2,2,0,0,1500,2500,0,0,13,1,-4,0,0,0,0,0,2,9,0,-1,1,0,20241001,1
30,17,10,275,2,17.2333333,78.4166666,617,8,34,24,56,160.0,3,3,4,1010,2,2,0,0,1500,2500,0,0,13,1,-3,0,-1,0,0,0,2,10,1,0,1,0,20241001,1
0,18,10,275,2,17.2333333,78.4166666,617,9,33,24,59,160.0,3,3,4,1010,2,2,0,0,1500,2500,0,0,13,1,-3,0,0,0,0,0,2,9,-1,0,1,0,20241001,1
0,20,10,275,2,17.2333333,78.4166666,617,10,33,24,59,120.0,4,4,4,1009,2,2,1,0,1500,2500,3000,0,13,3,-2,0,1,-40,0,0,3,9,0,-1,1,0,20241001,1
0,22,10,275,2,17.2333333,78.4166666,617,11,32,24,63,170.0,5,5,4,1009,2,2,1,0,1500,2500,3000,0,13,1,-5,0,1,50,0,0,3,8,-1,0,1,0,20241001,1
0,24,10,275,2,17.2333333,78.4166666,617,12,31,25,70,160.0,5,5,4,1009,2,2,1,0,1500,2500,3000,0,13,2,-5,0,0,-10,0,0,3,6,-1,0,1,0,20241001,1
30,25,10,275,2,17.2333333,78.4166666,617,12,28,24,79,160.0,6,6,4,1010,2,2,1,0,1500,2500,3000,0,13,2,-6,0,1,0,0,0,3,4,-3,1,1,0,20241001,1
0,26,10,275,2,17.2333333,78.4166666,617,13,28,23,74,150.0,4,4,3,1010,2,1,3,0,1500,3000,8000,0,3,2,-3,0,-2,-10,0,0,3,5,0,0,1,1,20241001,1
30,27,10,275,2,17.2333333,78.4166666,617,13,28,23,74,160.0,3,3,3,1011,2,1,3,0,1500,3000,8000,0,3,1,-3,0,-1,10,0,0,3,5,0,1,1,1,20241001,1
0,28,10,275,2,17.2333333,78.4166666,617,14,27,23,79,160.0,3,3,3,1012,2,1,3,0,1500,3000,8000,0,3,1,-3,0,0,0,0,0,3,4,-1,1,1,1,20241001,1
30,29,10,275,2,17.2333333,78.4166666,617,14,28,23,74,350.0,8,8,3,1013,2,1,3,0,1500,3000,8000,0,3,-1,8,0,5,190,0,0,3,5,1,1,1,1,20241001,1
0,30,10,275,2,17.2333333,78.4166666,617,15,27,23,79,320.0,4,4,3,1013,2,1,3,0,1500,3000,8000,0,3,-3,3,0,-4,-30,0,0,3,4,-1,0,1,1,20241001,1
30,31,10,275,2,17.2333333,78.4166666,617,15,26,23,84,320.0,6,6,3,1013,2,3,0,0,1500,8000,0,0,7,-4,5,0,2,0,0,0,2,3,-1,0,1,1,20241001,1
0,32,10,275,2,17.2333333,78.4166666,617,16,26,23,84,160.0,4,4,3,1013,2,3,0,0,1500,8000,0,0,7,1,-4,0,-2,-160,0,0,2,3,0,0,1,1,20241001,1
30,33,10,275,2,17.2333333,78.4166666,617,16,26,23,84,160.0,4,4,3,1013,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,3,0,0,1,1,20241001,1
0,34,10,275,2,17.2333333,78.4166666,617,17,26,23,84,320.0,6,6,3,1013,2,3,0,0,1500,8000,0,0,7,-4,5,0,2,160,0,0,2,3,0,0,1,1,20241001,1
30,35,10,275,2,17.2333333,78.4166666,617,17,25,22,83,160.0,4,4,3,1013,2,3,0,0,1500,8000,0,0,7,1,-4,0,-2,-160,0,0,2,3,-1,0,1,1,20241001,1
0,36,10,275,2,17.2333333,78.4166666,617,18,25,23,89,160.0,4,4,3,1013,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,2,0,0,1,1,20241001,1
30,37,10,275,2,17.2333333,78.4166666,617,18,25,23,89,330.0,4,4,3,1013,2,1,3,0,1500,3000,8000,0,3,-2,3,0,0,170,0,0,3,2,0,0,1,1,20241001,1
0,38,10,275,2,17.2333333,78.4166666,617,19,26,24,89,310.0,6,6,3,1013,2,1,3,0,1500,3000,8000,0,3,-5,4,0,2,-20,0,0,3,2,1,0,0,1,20241001,1
30,39,10,275,2,17.2333333,78.4166666,617,19,26,23,84,330.0,9,9,3,1013,2,1,3,0,1500,3000,8000,0,3,-5,8,0,3,20,0,0,3,3,0,0,0,1,20241001,1
0,40,10,275,2,17.2333333,78.4166666,617,20,25,23,89,340.0,6,6,3,1012,2,1,3,0,1500,3000,8000,0,3,-2,6,0,-3,10,0,0,3,2,-1,-1,0,1,20241001,1
30,41,10,275,2,17.2333333,78.4166666,617,20,24,22,89,320.0,5,5,3,1012,2,1,3,0,1500,3000,8000,0,3,-3,4,0,-1,-20,0,0,3,2,-1,0,0,1,20241001,1
0,42,10,275,2,17.2333333,78.4166666,617,21,24,22,89,330.0,6,6,3,1011,2,1,3,0,1500,3000,8000,0,3,-3,5,0,1,10,0,0,3,2,0,-1,0,1,20241001,1
30,43,10,275,2,17.2333333,78.4166666,617,21,24,22,89,270.0,6,6,3,1012,2,3,0,0,1500,8000,0,0,7,-6,0,0,0,-60,0,0,2,2,0,1,0,1,20241001,1
0,44,10,275,2,17.2333333,78.4166666,617,22,23,21,89,260.0,5,5,3,1012,2,3,0,0,1500,8000,0,0,7,-5,-1,0,-1,-10,0,0,2,2,-1,0,0,1,20241001,1
30,45,10,275,2,17.2333333,78.4166666,617,22,23,21,89,270.0,4,4,3,1012,2,3,0,0,1500,8000,0,0,7,-4,0,0,-1,10,0,0,2,2,0,0,0,1,20241001,1
0,46,10,275,2,17.2333333,78.4166666,617,23,23,21,89,280.0,6,6,3,1012,2,3,0,0,1500,8000,0,0,7,-6,1,0,2,10,0,0,2,2,0,0,0,1,20241001,1
30,47,10,275,2,17.2333333,78.4166666,617,23,23,21,89,290.0,5,5,3,1012,2,3,0,0,1500,8000,0,0,7,-5,2,0,-1,10,0,0,2,2,0,0,0,1,20241001,1
0,0,10,276,2,17.2333333,78.4166666,617,0,24,22,89,310.0,5,5,3,1012,2,3,0,0,1500,8000,0,0,7,-4,3,0,0,20,0,0,2,2,1,0,0,1,20241002,1
30,1,10,276,2,17.2333333,78.4166666,617,0,24,22,89,310.0,4,4,3,1012,2,2,0,0,1500,10000,0,0,7,-3,3,0,-1,0,0,0,2,2,0,0,0,1,20241002,1
0,2,10,276,2,17.2333333,78.4166666,617,1,24,21,83,270.0,5,5,3,1012,2,0,0,0,1500,0,0,0,7,-5,0,0,1,-40,0,0,1,3,0,0,0,1,20241002,1
30,3,10,276,2,17.2333333,78.4166666,617,1,25,22,83,270.0,4,4,3,1012,1,0,0,0,1500,0,0,0,7,-4,0,0,-1,0,0,0,1,3,1,0,0,1,20241002,1
0,4,10,276,2,17.2333333,78.4166666,617,2,27,23,79,310.0,4,4,4,1012,1,0,0,0,1500,0,0,0,13,-3,3,0,0,40,0,0,1,4,2,0,0,0,20241002,1
30,5,10,276,2,17.2333333,78.4166666,617,2,29,23,70,160.0,3,3,4,1013,1,0,0,0,1500,0,0,0,13,1,-3,0,-1,-150,0,0,1,6,2,1,0,0,20241002,1
0,6,10,276,2,17.2333333,78.4166666,617,3,31,23,62,160.0,3,3,4,1013,1,0,0,0,1500,0,0,0,13,1,-3,0,0,0,0,0,1,8,2,0,0,0,20241002,1
0,8,10,276,2,17.2333333,78.4166666,617,4,30,24,70,250.0,7,7,4,1013,1,0,0,0,1500,0,0,0,13,-7,-2,0,4,90,0,0,1,6,-1,0,0,0,20241002,1
30,9,10,276,2,17.2333333,78.4166666,617,4,31,24,66,260.0,7,7,4,1013,1,0,0,0,1500,0,0,0,13,-7,-1,0,0,10,0,0,1,7,1,0,0,0,20241002,1
30,11,10,276,2,17.2333333,78.4166666,617,5,32,24,63,270.0,7,7,4,1013,1,0,0,0,1500,0,0,0,13,-7,0,0,0,10,0,0,1,8,1,0,0,0,20241002,1
0,12,10,276,2,17.2333333,78.4166666,617,6,32,24,63,260.0,10,10,4,1013,1,0,0,0,1500,0,0,0,13,-10,-2,0,3,-10,0,0,1,8,0,0,1,0,20241002,1
30,13,10,276,2,17.2333333,78.4166666,617,6,32,24,63,270.0,10,10,4,1012,2,0,0,0,1500,0,0,0,13,-10,0,0,0,10,0,0,1,8,0,-1,1,0,20241002,1
0,14,10,276,2,17.2333333,78.4166666,617,7,32,24,63,300.0,12,12,4,1012,2,0,0,0,1500,0,0,0,13,-10,6,0,2,30,0,0,1,8,0,0,1,0,20241002,1
30,15,10,276,2,17.2333333,78.4166666,617,7,32,24,63,300.0,10,10,4,1011,2,2,0,0,1500,10000,0,0,13,-9,5,0,-2,0,0,0,2,8,0,-1,1,0,20241002,1
0,16,10,276,2,17.2333333,78.4166666,617,8,32,24,59,300.0,10,10,4,1011,2,2,0,0,1500,10000,0,0,13,-9,5,0,0,0,0,0,2,8,0,0,1,0,20241002,1
0,18,10,276,2,17.2333333,78.4166666,617,9,31,24,66,320.0,10,10,4,1010,2,2,0,0,1500,2500,0,0,13,-6,8,0,0,20,0,0,2,7,-1,-1,1,0,20241002,1
30,19,10,276,2,17.2333333,78.4166666,617,9,31,24,66,320.0,10,10,4,1010,2,2,1,0,1500,2500,3000,0,13,-6,8,0,0,0,0,0,3,7,0,0,1,0,20241002,1
0,20,10,276,2,17.2333333,78.4166666,617,10,30,24,70,260.0,10,10,3,1010,2,2,1,0,1500,2500,3000,0,5,-10,-2,0,0,-60,0,0,3,6,-1,0,1,1,20241002,1
30,21,10,276,2,17.2333333,78.4166666,617,10,29,24,74,260.0,7,7,3,1010,2,2,1,0,1500,2500,3000,0,5,-7,-1,0,-3,0,0,0,3,5,-1,0,1,1,20241002,1
0,22,10,276,2,17.2333333,78.4166666,617,11,29,24,74,260.0,7,7,3,1010,2,2,1,0,1500,2500,3000,0,5,-7,-1,0,0,0,0,0,3,5,0,0,1,1,20241002,1
0,24,10,276,2,17.2333333,78.4166666,617,12,29,24,74,250.0,5,5,3,1010,2,2,1,0,1500,2500,3000,0,5,-5,-2,0,-2,-10,0,0,3,5,0,0,1,1,20241002,1
30,25,10,276,2,17.2333333,78.4166666,617,12,28,24,79,250.0,5,5,3,1011,2,2,0,0,1500,10000,0,0,5,-5,-2,0,0,0,0,0,2,4,-1,1,1,1,20241002,1
0,26,10,276,2,17.2333333,78.4166666,617,13,28,24,79,50.0,9,9,3,1011,2,2,0,0,1500,10000,0,0,5,7,6,0,4,-200,0,0,2,4,0,0,1,1,20241002,1
30,27,10,276,2,17.2333333,78.4166666,617,13,27,22,74,90.0,6,6,3,1012,2,2,0,0,1500,10000,0,0,5,6,0,0,-3,40,0,0,2,5,-1,1,1,1,20241002,1
0,28,10,276,2,17.2333333,78.4166666,617,14,26,22,79,80.0,6,6,3,1012,2,2,0,0,1500,10000,0,0,5,6,1,0,0,-10,0,0,2,4,-1,0,1,1,20241002,1
30,29,10,276,2,17.2333333,78.4166666,617,14,26,22,79,130.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,4,-3,0,-1,50,0,0,2,4,0,1,1,1,20241002,1
0,30,10,276,2,17.2333333,78.4166666,617,15,25,22,83,110.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,5,-2,0,0,-20,0,0,2,3,-1,0,1,1,20241002,1
30,31,10,276,2,17.2333333,78.4166666,617,15,26,23,84,130.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,4,-3,0,0,20,0,0,2,3,1,0,1,1,20241002,1
0,32,10,276,2,17.2333333,78.4166666,617,16,26,23,84,130.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,4,-3,0,0,0,0,0,2,3,0,0,1,1,20241002,1
30,33,10,276,2,17.2333333,78.4166666,617,16,26,23,84,160.0,4,4,3,1013,2,2,0,0,1500,10000,0,0,5,1,-4,0,-1,30,0,0,2,3,0,0,1,1,20241002,1
0,34,10,276,2,17.2333333,78.4166666,617,17,26,23,84,160.0,4,4,3,1013,2,2,0,0,1500,10000,0,0,5,1,-4,0,0,0,0,0,2,3,0,0,1,1,20241002,1
30,35,10,276,2,17.2333333,78.4166666,617,17,26,23,84,220.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,-3,-4,0,1,60,0,0,2,3,0,0,1,1,20241002,1
0,36,10,276,2,17.2333333,78.4166666,617,18,26,23,84,220.0,5,5,3,1013,2,2,0,0,1500,10000,0,0,5,-3,-4,0,0,0,0,0,2,3,0,0,1,1,20241002,1
30,37,10,276,2,17.2333333,78.4166666,617,18,26,23,84,220.0,5,5,3,1012,2,2,0,0,1500,10000,0,0,5,-3,-4,0,0,0,0,0,2,3,0,-1,1,1,20241002,1
0,38,10,276,2,17.2333333,78.4166666,617,19,26,24,89,260.0,12,12,3,1012,2,2,0,0,1500,10000,0,0,5,-12,-2,0,7,40,0,0,2,2,0,0,0,1,20241002,1
30,39,10,276,2,17.2333333,78.4166666,617,19,25,23,89,260.0,12,12,3,1012,2,2,0,0,1500,10000,0,0,5,-12,-2,0,0,0,0,0,2,2,-1,0,0,1,20241002,1
0,40,10,276,2,17.2333333,78.4166666,617,20,25,22,83,280.0,12,12,3,1012,2,3,0,0,1500,10000,0,0,5,-12,2,0,0,20,0,0,2,3,0,0,0,1,20241002,1
30,41,10,276,2,17.2333333,78.4166666,617,20,24,21,83,280.0,12,12,3,1011,2,3,0,0,1500,10000,0,0,5,-12,2,0,0,0,0,0,2,3,-1,-1,0,1,20241002,1
0,42,10,276,2,17.2333333,78.4166666,617,21,24,21,83,280.0,12,12,3,1011,2,3,0,0,1500,10000,0,0,5,-12,2,0,0,0,0,0,2,3,0,0,0,1,20241002,1
30,43,10,276,2,17.2333333,78.4166666,617,21,24,21,83,290.0,12,12,3,1011,2,3,0,0,1500,10000,0,0,5,-11,4,0,0,10,0,0,2,3,0,0,0,1,20241002,1
0,44,10,276,2,17.2333333,78.4166666,617,22,24,21,83,290.0,8,8,3,1011,2,3,0,0,1500,10000,0,0,5,-8,3,0,-4,0,0,0,2,3,0,0,0,1,20241002,1
30,45,10,276,2,17.2333333,78.4166666,617,22,24,21,83,290.0,8,8,3,1011,2,3,0,0,1500,10000,0,0,5,-8,3,0,0,0,0,0,2,3,0,0,0,1,20241002,1
0,46,10,276,2,17.2333333,78.4166666,617,23,24,21,83,280.0,7,7,3,1011,2,3,0,0,1500,10000,0,0,5,-7,1,0,-1,-10,0,0,2,3,0,0,0,1,20241002,1
30,47,10,276,2,17.2333333,78.4166666,617,23,23,21,89,280.0,7,7,3,1011,2,3,0,0,1500,10000,0,0,5,-7,1,0,0,0,0,0,2,2,-1,0,0,1,20241002,1
0,0,10,277,2,17.2333333,78.4166666,617,0,23,21,89,280.0,7,7,3,1011,2,3,0,0,1500,10000,0,0,5,-7,1,0,0,0,0,0,2,2,0,0,0,1,20241003,1
30,1,10,277,2,17.2333333,78.4166666,617,0,23,21,89,280.0,7,7,3,1012,2,3,0,0,1500,10000,0,0,5,-7,1,0,0,0,0,0,2,2,0,1,0,1,20241003,1
0,2,10,277,2,17.2333333,78.4166666,617,1,23,21,89,280.0,7,7,3,1012,2,0,0,0,1500,0,0,0,5,-7,1,0,0,0,0,0,1,2,0,0,0,1,20241003,1
30,3,10,277,2,17.2333333,78.4166666,617,1,24,21,83,290.0,9,9,3,1013,2,0,0,0,1500,0,0,0,5,-8,3,0,2,10,0,0,1,3,1,1,0,1,20241003,1
0,4,10,277,2,17.2333333,78.4166666,617,2,24,21,83,290.0,9,9,3,1013,2,0,0,0,1500,0,0,0,5,-8,3,0,0,0,0,0,1,3,0,0,0,1,20241003,1
30,5,10,277,2,17.2333333,78.4166666,617,2,25,22,83,300.0,13,13,3,1013,1,0,0,0,1500,0,0,0,5,-11,7,0,4,10,0,0,1,3,1,0,0,1,20241003,1
0,6,10,277,2,17.2333333,78.4166666,617,3,26,23,84,310.0,13,13,3,1013,1,0,0,0,1500,0,0,0,5,-10,8,0,0,10,0,0,1,3,1,0,0,1,20241003,1
30,7,10,277,2,17.2333333,78.4166666,617,3,27,23,79,330.0,13,13,3,1014,1,0,0,0,1500,0,0,0,5,-7,11,0,0,20,0,0,1,4,1,1,0,1,20241003,0
0,8,10,277,2,17.2333333,78.4166666,617,4,28,23,74,320.0,13,13,3,1014,1,0,0,0,1500,0,0,0,5,-8,10,0,0,-10,0,0,1,5,1,0,0,1,20241003,0
30,9,10,277,2,17.2333333,78.4166666,617,4,29,24,74,330.0,12,12,3,1013,1,0,0,0,1500,0,0,0,5,-6,10,0,-1,10,0,0,1,5,1,-1,0,1,20241003,0
30,11,10,277,2,17.2333333,78.4166666,617,5,30,24,70,340.0,14,14,3,1013,2,3,0,0,1500,10000,0,0,5,-5,13,0,2,10,0,0,2,6,1,0,0,1,20241003,1
0,12,10,277,2,17.2333333,78.4166666,617,6,31,25,70,330.0,10,10,3,1012,2,3,0,0,1500,10000,0,0,5,-5,9,0,-4,-10,0,0,2,6,1,-1,1,1,20241003,1
30,13,10,277,2,17.2333333,78.4166666,617,6,32,25,67,330.0,12,12,3,1012,2,3,0,0,1500,10000,0,0,5,-6,10,0,2,0,0,0,2,7,1,0,1,1,20241003,1
0,14,10,277,2,17.2333333,78.4166666,617,7,31,25,70,320.0,11,11,4,1011,2,3,0,0,1500,10000,0,0,13,-7,8,0,-1,-10,0,0,2,6,-1,-1,1,0,20241003,1
30,15,10,277,2,17.2333333,78.4166666,617,7,31,25,70,330.0,12,12,4,1011,2,3,0,0,1500,10000,0,0,13,-6,10,0,1,10,0,0,2,6,0,0,1,0,20241003,1
0,16,10,277,2,17.2333333,78.4166666,617,8,32,25,67,330.0,10,10,4,1010,2,3,0,0,1500,10000,0,0,13,-5,9,0,-2,0,0,0,2,7,1,-1,1,0,20241003,1
30,17,10,277,2,17.2333333,78.4166666,617,8,32,25,67,320.0,11,11,4,1010,2,3,0,0,1500,10000,0,0,13,-7,8,0,1,-10,0,0,2,7,0,0,1,0,20241003,1
30,19,10,277,2,17.2333333,78.4166666,617,9,29,22,66,20.0,10,20,3,1008,2,1,3,0,1500,3000,8000,0,13,3,9,10,-1,-300,0,0,3,7,-3,-2,1,1,20241003,1
0,20,10,277,2,17.2333333,78.4166666,617,10,28,22,70,10.0,10,10,3,1009,2,1,3,0,1500,3000,8000,0,13,2,10,0,0,-10,0,0,3,6,-1,1,1,1,20241003,1
30,21,10,277,2,17.2333333,78.4166666,617,10,28,23,74,340.0,10,10,3,1009,2,1,3,0,1500,3000,8000,0,13,-3,9,0,0,330,0,0,3,5,0,0,1,1,20241003,1
0,22,10,277,2,17.2333333,78.4166666,617,11,28,23,74,340.0,8,8,3,1009,2,1,3,0,1500,3000,8000,0,13,-3,8,0,-2,0,0,0,3,5,0,0,1,1,20241003,1
30,23,10,277,2,17.2333333,78.4166666,617,11,28,23,74,330.0,8,8,3,1009,2,1,3,0,1500,3000,8000,0,13,-4,7,0,0,-10,0,0,3,5,0,0,1,1,20241003,1
0,24,10,277,2,17.2333333,78.4166666,617,12,28,23,74,340.0,8,8,3,1010,2,1,3,0,1500,3000,8000,0,13,-3,8,0,0,10,0,0,3,5,0,1,1,1,20241003,1
30,25,10,277,2,17.2333333,78.4166666,617,12,26,23,84,160.0,4,4,3,1011,2,1,3,0,1500,3000,8000,0,3,1,-4,0,-4,-180,0,0,3,3,-2,1,1,1,20241003,1
0,26,10,277,2,17.2333333,78.4166666,617,13,25,23,89,160.0,4,4,3,1011,2,1,3,0,1500,3000,8000,0,3,1,-4,0,0,0,0,0,3,2,-1,0,1,1,20241003,1
30,27,10,277,2,17.2333333,78.4166666,617,13,25,23,89,160.0,4,4,3,1011,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,2,0,0,1,1,20241003,1
0,28,10,277,2,17.2333333,78.4166666,617,14,25,23,89,160.0,4,4,3,1011,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,2,0,0,1,1,20241003,1
30,29,10,277,2,17.2333333,78.4166666,617,14,25,23,89,160.0,2,2,3,1012,2,3,0,0,1500,8000,0,0,7,1,-2,0,-2,0,0,0,2,2,0,1,1,1,20241003,1
0,30,10,277,2,17.2333333,78.4166666,617,15,25,23,89,240.0,6,6,3,1012,2,3,0,0,1500,8000,0,0,7,-5,-3,0,4,80,0,0,2,2,0,0,1,1,20241003,1
30,31,10,277,2,17.2333333,78.4166666,617,15,24,23,94,240.0,5,5,3,1013,2,3,0,0,1500,8000,0,0,7,-4,-3,0,-1,0,0,0,2,1,-1,1,1,1,20241003,1
0,32,10,277,2,17.2333333,78.4166666,617,16,24,22,89,240.0,5,5,3,1013,2,3,0,0,1500,8000,0,0,7,-4,-3,0,0,0,0,0,2,2,0,0,1,1,20241003,1
30,33,10,277,2,17.2333333,78.4166666,617,16,24,23,94,260.0,6,6,3,1013,2,3,0,0,1500,8000,0,0,7,-6,-1,0,1,20,0,0,2,1,0,0,1,1,20241003,1
0,34,10,277,2,17.2333333,78.4166666,617,17,24,22,89,160.0,4,4,3,1013,2,3,0,0,1500,8000,0,0,7,1,-4,0,-2,-100,0,0,2,2,0,0,1,1,20241003,1
30,35,10,277,2,17.2333333,78.4166666,617,17,24,22,89,160.0,4,4,3,1012,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,2,0,-1,1,1,20241003,1
0,36,10,277,2,17.2333333,78.4166666,617,18,24,23,94,270.0,6,6,3,1012,2,3,0,0,1500,8000,0,0,7,-6,0,0,2,110,0,0,2,1,0,0,1,1,20241003,1
30,37,10,277,2,17.2333333,78.4166666,617,18,24,23,94,270.0,5,5,3,1012,2,3,0,0,1500,8000,0,0,7,-5,0,0,-1,0,0,0,2,1,0,0,1,1,20241003,1
0,38,10,277,2,17.2333333,78.4166666,617,19,24,23,94,280.0,6,6,3,1012,2,3,0,0,1500,8000,0,0,7,-6,1,0,1,10,0,0,2,1,0,0,0,1,20241003,1
30,39,10,277,2,17.2333333,78.4166666,617,19,24,22,89,270.0,5,5,3,1012,2,3,0,0,1500,8000,0,0,7,-5,0,0,-1,-10,0,0,2,2,0,0,0,1,20241003,1
0,40,10,277,2,17.2333333,78.4166666,617,20,24,22,89,160.0,4,4,3,1011,2,3,0,0,1500,8000,0,0,7,1,-4,0,-1,-110,0,0,2,2,0,-1,0,1,20241003,1
30,41,10,277,2,17.2333333,78.4166666,617,20,24,22,89,160.0,4,4,3,1011,2,3,0,0,1500,8000,0,0,7,1,-4,0,0,0,0,0,2,2,0,0,0,1,20241003,1
0,42,10,277,2,17.2333333,78.4166666,617,21,24,22,89,260.0,6,6,3,1011,2,3,0,0,1500,8000,0,0,7,-6,-1,0,2,100,0,0,2,2,0,0,0,1,20241003,1
0,44,10,277,2,17.2333333,78.4166666,617,22,23,22,94,260.0,5,5,3,1011,2,3,0,0,1500,10000,0,0,7,-5,-1,0,-1,0,0,0,2,1,-1,0,0,1,20241003,1
30,45,10,277,2,17.2333333,78.4166666,617,22,23,22,94,260.0,5,5,3,1011,2,3,0,0,1500,10000,0,0,7,-5,-1,0,0,0,0,0,2,1,0,0,0,1,20241003,1
0,46,10,277,2,17.2333333,78.4166666,617,23,23,22,94,260.0,5,5,3,1011,2,3,0,0,1500,10000,0,0,7,-5,-1,0,0,0,0,0,2,1,0,0,0,1,20241003,1
30,47,10,277,2,17.2333333,78.4166666,617,23,23,22,94,240.0,5,5,3,1011,2,3,0,0,1500,10000,0,0,7,-4,-3,0,0,-20,0,0,2,1,0,0,0,1,20241003,1
0,0,10,278,2,17.2333333,78.4166666,617,0,23,22,94,240.0,5,5,3,1011,2,3,0,0,1500,10000,0,0,7,-4,-3,0,0,0,0,0,2,1,0,0,0,1,20241004,1
30,1,10,278,2,17.2333333,78.4166666,617,0,23,21,89,240.0,6,6,3,1012,2,3,0,0,1500,10000,0,0,7,-5,-3,0,1,0,0,0,2,2,0,1,0,1,20241004,1
0,2,10,278,2,17.2333333,78.4166666,617,1,23,22,94,260.0,5,5,2,1012,2,2,0,0,1000,1500,0,0,7,-5,-1,0,-1,20,0,0,2,1,0,0,0,1,20241004,1
30,3,10,278,2,17.2333333,78.4166666,617,1,23,22,94,260.0,6,6,2,1013,2,2,0,0,1000,1500,0,0,7,-6,-1,0,1,0,0,0,2,1,0,1,0,1,20241004,1
0,4,10,278,2,17.2333333,78.4166666,617,2,24,22,89,260.0,6,6,2,1013,2,2,0,0,1000,1500,0,0,7,-6,-1,0,0,0,0,0,2,2,1,0,0,1,20241004,1
30,5,10,278,2,17.2333333,78.4166666,617,2,24,22,89,260.0,6,6,2,1013,2,2,0,0,1000,1500,0,0,7,-6,-1,0,0,0,0,0,2,2,0,0,0,1,20241004,1
0,6,10,278,2,17.2333333,78.4166666,617,3,25,24,94,260.0,8,8,3,1014,1,2,0,0,1000,1500,0,0,7,-8,-1,0,2,0,0,0,2,1,1,1,0,1,20241004,1
